;L, μμ;vt18u,uncoated,200,2000.csv;Result;fail;Predict
1786;6196,666666666667;449,088;458,3149505121777;85,1366157541757;455,94223678980325
1787;6200,0;447,408;458,3499526382183;119,72632753701265;455,9861049639255
1788;6203,333333333333;423,672;458,38495476425896;1204,9892284654873;456,02997313804775
1789;6206,666666666667;371,328;458,41995689029966;7585,0089549818185;456,07384131217
1790;6210,0;341,976;458,45495901634035;13567,347893530296;456,11770948629226
1791;6213,333333333333;327,96;458,489961142381;17038,070755831497;456,1615776604145
1792;6216,666666666667;318,408;458,5249632684217;19632,763395564227;456,20544583453676
1793;6220,0;332,712;458,5599653944623;15837,710393925789;456,249314008659
1794;6223,333333333333;370,128;458,594967520503;7826,404342273739;456,2931821827812
1795;6226,666666666667;389,664;458,6299696465437;4756,30496928799;456,3370503569035
1796;6230,0;391,44;458,66497177258435;4519,196829824763;456,3809185310257
1797;6233,333333333333;391,968;458,699973898625;4453,156340406765;456,424786705148
1798;6236,666666666667;394,32;458,7349760246657;4149,289136258256;456,4686548792702
1799;6240,0;398,73599999999993;458,7699781507064;3604,078532599499;456,51252305339244
1800;6243,333333333333;399,24;458,804980276747;3547,98687536926;456,5563912275147
1801;6246,666666666667;402,912;458,8399824027877;3127,9392156465346;456,600259401637
1802;6250,0;404,376;458,87498452882835;2970,1393146734745;456,6441275757592
1803;6253,333333333333;405,96;458,90998665486904;2803,701086750812;456,68799574988145
1804;6256,666666666667;405,24;458,94498878090974;2884,22581995764;456,73186392400373
1805;6260,0;404,52;458,9799909069504;2965,89060958512;456,77573209812596
1806;6263,333333333333;403,608;459,014993032991;3069,934876957914;456,8196002722482
1807;6266,666666666667;405,648;459,0499951590317;2851,7730869652437;456,86346844637046
1808;6270,0;403,392;459,0849972850724;3101,709946595083;456,90733662049274
1809;6273,333333333333;401,28;459,11999941111304;3345,4655318775604;456,95120479461497
1810;6276,666666666667;403,104;459,15500153715374;3141,7147733180122;456,9950729687372
1811;6280,0;404,352;459,1900036631944;3007,2066457645224;457,03894114285947
1812;6283,333333333333;403,008;459,22500578923507;3160,3517399068915;457,0828093169817
1813;6286,666666666667;402,792;459,2600079152757;3188,635917919643;457,126677491104
1814;6290,0;404,256;459,2950100413164;3029,292626328131;457,1705456652262
1815;6293,333333333333;402,216;459,33001216735704;3262,010385853007;457,2144138393485
1816;6296,666666666667;403,632;459,36501429339773;3106,1688822280757;457,2582820134707
1817;6300,0;402,888;459,40001641943843;3193,6079997908814;457,30215018759293
1818;6303,333333333333;402,864;459,43501854547907;3200,2801392729393;457,3460183617152
1819;6306,666666666667;400,968;459,47002067151976;3422,4864226509235;457,38988653583743
1820;6310,0;399,912;459,5050227975604;3551,328366150556;457,4337547099597
1821;6313,333333333333;397,32;459,5400249236011;3871,3315014935424;457,47762288408194
1822;6316,666666666667;401,208;459,57502704964173;3406,7098466136067;457,5214910582042
1823;6320,0;404,712;459,6100291756824;3013,7936073740802;457,56535923232644
1824;6323,333333333333;406,56;459,64503130172307;2818,0205483049176;457,60922740644867
1825;6326,666666666667;407,856;459,68003342776376;2685,7304407219763;457,65309558057095
1826;6330,0;408,12;459,71503555380446;2662,0476937983453;457,6969637546932
1827;6333,333333333333;407,376;459,7500376798451;2743,039822889836;457,74083192881545
1828;6336,666666666667;406,368;459,7850398058858;2853,3801416235874;457,7847001029377
1829;6346,666666666667;407,304;459,89004618400776;2765,2922532666;457,9163046253044
1830;6353,333333333333;411,744;459,9600504360891;2324,787519655484;458,0040409735489
1831;6356,666666666667;414,192;459,9950525621298;2097,9196240092233;458,0479091476712
1832;6360,0;413,16;460,0300546881705;2196,8020264720894;458,0917773217934
1833;6363,333333333333;414,888;460,0650568142111;2040,9664623944614;458,1356454959157
1834;6366,666666666667;415,632;460,10005894025176;1977,4082659137036;458,1795136700379
1835;6370,0;414,24;460,13506106629245;2106,356630278712;458,22338184416014
1836;6373,333333333333;413,4;460,17006319233315;2187,438811014838;458,2672500182824
1837;6376,666666666667;414,24;460,2050653183738;2112,7872297223676;458,3111181924047
1838;6380,0;413,064;460,2400674444145;2225,5813395199416;458,35498636652693
1839;6383,333333333333;412,464;460,2750695704551;2285,8983734708995;458,39885454064915
1840;6386,666666666667;411,216;460,3100716964958;2410,2278757406702;458,44272271477143
1841;6390,0;412,248;460,3450738225365;2313,3285102905274;458,48659088889366
1842;6393,333333333333;410,016;460,38007594857714;2536,5401461540446;458,5304590630159
1843;6396,666666666667;409,488;460,4150780746178;2593,567281218215;458,57432723713816
1844;6400,0;408,864;460,4500802006585;2661,123670468771;458,6181954112604
1845;6403,333333333333;409,944;460,48508232669917;2554,4010027541817;458,66206358538267
1846;6406,666666666667;414,12;460,5200844527398;2152,967837221386;458,7059317595049
1847;6410,0;419,136;460,5550865787805;1715,5407330205132;458,7497999336272
1848;6413,333333333333;421,152;460,59008870482114;1555,362840689342;458,7936681077494
1849;6416,666666666667;426,6;460,62509083086184;1157,7068060483966;458,8375362818716
1850;6420,0;429,864;460,6600929569025;948,3993414101797;458,8814044559939
1851;6423,333333333333;428,376;460,69509508294317;1044,5239069803229;458,9252726301161
1852;6426,666666666667;430,944;460,7300972089838;887,2115869430319;458,9691408042384
1853;6430,0;433,896;460,7650993350245;721,9484990754133;459,01300897836063
1854;6433,333333333333;428,808;460,8001014610652;1023,4945558950903;459,0568771524829
1855;6436,666666666667;430,008;460,83510358710583;950,3103155701546;459,10074532660514
1856;6440,0;422,424;460,87010571314653;1478,1030445064398;459,14461350072736
1857;6443,333333333333;378,072;460,90510783918717;6861,32375429841;459,18848167484964
1858;6446,666666666667;352,32;460,94010996522786;11798,328288858194;459,2323498489719
1859;6450,0;365,304;460,9751120912685;9152,961688780068;459,27621802309415
1860;6453,333333333333;367,392;461,0101142173092;8764,35130960515;459,32008619721637
1861;6456,666666666667;379,152;461,04511634334983;6706,482504425434;459,36395437133865
1862;6460,0;426,048;461,0801184693905;1227,2493244534128;459,4078225454609
1863;6463,333333333333;463,536;461,1151205954312;5,8606570914652885;459,4516907195831
1864;6466,666666666667;468,456;461,15012272147186;53,375842808914;459,4955588937054
1865;6470,0;470,016;461,1851248475125;77,98435595882151;459,53942706782766
1866;6473,333333333333;480,648;461,2201269735532;377,4422503317404;459,5832952419499
1867;6476,666666666667;488,4;461,2551290995939;736,8440161997133;459,6271634160721
1868;6480,0;486,696;461,2901312256345;645,45816818028;459,6710315901944
1869;6483,333333333333;487,272;461,3251333516752;673,2398888659484;459,7148997643166
1870;6486,666666666667;501,672;461,36013547771586;1625,046421262993;459,7587679384389
1871;6490,0;495,336;461,39513760375655;1151,9821402007333;459,8026361125611
1872;6493,333333333333;493,944;461,43013972979725;1057,1511096702702;459,84650428668334
1873;6496,666666666667;495,24;461,4651418558379;1140,7410426582746;459,8903724608056
1874;6500,0;491,832;461,5001439818785;920,0214895040517;459,93424063492785
1875;6503,333333333333;483,36;461,5351461079192;476,3242474106743;459,9781088090501
1876;6506,666666666667;488,088;461,5701482339599;703,1964622856766;460,02197698317235
1877;6510,0;485,76;461,60515036000055;583,4567611309811;460,0658451572946
1878;6513,333333333333;483,984;461,64015248604125;499,24752172703995;460,10971333141686
1879;6516,666666666667;483,096;461,6751546120819;458,852617133093;460,15358150553914
1880;6520,0;484,656;461,7101567381226;526,5117229986457;460,19744967966136
1881;6523,333333333333;482,376;461,7451588641633;425,6316059721319;460,2413178537836
1882;6526,666666666667;486,984;461,7801609902039;635,2335008317182;460,28518602790587
1883;6530,0;489,864;461,81516311624455;786,7372505315188;460,3290542020281
1884;6533,333333333333;498,216;461,85016524228524;1322,4739376254154;460,3729223761503
1885;6536,666666666667;502,536;461,88516736832594;1652,4901936483768;460,4167905502726
1886;6540,0;500,544;461,9201694943666;1491,8002829278978;460,4606587243949
1887;6543,333333333333;500,64;461,95517162040727;1496,515946758542;460,5045268985171
1888;6546,666666666667;500,352;461,9901737464479;1471,6297135077166;460,5483950726393
1889;6550,0;492,984;462,0251758724886;958,4487913581806;460,5922632467616
1890;6553,333333333333;495,168;462,06017799852924;1096,1278776810716;460,6361314208838
1891;6556,666666666667;496,128;462,09518012456994;1158,2328286734667;460,6799995950061
1892;6560,0;492,0;462,1301822506106;892,2060123817396;460,72386776912833
1893;6563,333333333333;496,056;462,16518437665127;1148,5873836158173;460,7677359432506
1894;6566,666666666667;500,184;462,20018650269196;1442,7700877982822;460,81160411737284
1895;6570,0;494,184;462,2351886287326;1020,7265480368267;460,85547229149506
1896;6573,333333333333;495,36;462,2701907547733;1094,9354758854915;460,89934046561734
1897;6576,666666666667;501,744;462,30519288081393;1555,4195069843638;460,94320863973957
1898;6580,0;500,88;462,34019500685463;1485,3165689096725;460,98707681386185
1899;6583,333333333333;503,88;462,37519713289527;1722,6486610372249;461,03094498798407
1900;6586,666666666667;505,632;462,41019925893596;1868,1240593002444;461,07481316210635
1901;6590,0;506,4;462,4452013849766;1932,024321287261;461,1186813362286
1902;6593,333333333333;509,304;462,4802035110173;2192,4679176416666;461,1625495103508
1903;6596,666666666667;518,16;462,515205637058;3096,3431396940996;461,2064176844731
1904;6600,0;514,032;462,5502077630986;2650,3749319234826;461,2502858585953
1905;6603,333333333333;511,0799999999999;462,58520988913926;2351,7446678964293;461,29415403271753
1906;6606,666666666667;512,328;462,62021201517996;2470,864186343817;461,3380222068398
1907;6610,0;509,016;462,65521414122065;2149,3224654435967;461,3818903809621
1908;6613,333333333333;503,76;462,6902162672613;1686,7271358539283;461,4257585550843
1909;6616,666666666667;504,432;462,725218393302;1739,4556319888052;461,46962672920654
1910;6620,0;507,408;462,7602205193426;1993,4242125534113;461,5134949033288
1911;6623,333333333333;511,464;462,7952226453833;2368,6498891932492;461,55736307745104
1912;6626,666666666667;525,648;462,830224771424;3946,072884667898;461,6012312515733
1913;6630,0;520,1999999999999;462,86522689746465;3287,276206719203;461,64509942569555
1914;6633,333333333333;522,0;462,9002290235053;3492,7829294741264;461,68896759981783
1915;6636,666666666667;523,584;462,935231149546;3678,273163075795;461,73283577394005
1916;6640,0;526,1999999999999;462,9702332755867;3998,0034000237174;461,7767039480623
1917;6643,333333333333;518,664;463,0052354016273;3097,898076617063;461,82057212218456
1918;6646,666666666667;516,888;463,040237527668;2899,581523276689;461,8644402963068
1919;6650,0;517,536;463,07523965370865;2965,9744174961743;461,90830847042906
1920;6653,333333333333;513,24;463,11024177974934;2512,992659220789;461,9521766445513
1921;6656,666666666667;511,656;463,14524390579004;2353,2934568319292;461,99604481867357
1922;6660,0;505,368;463,1802460318307;1779,806584878786;462,0399129927958
1923;6663,333333333333;502,032;463,2152481578713;1506,7402235733994;462,083781166918
1924;6666,666666666667;494,832;463,250250283912;997,4069151296235;462,1276493410403
1925;6670,0;499,464;463,2852524099527;1308,9017771843528;462,1715175151625
1926;6673,333333333333;505,032;463,32025453599334;1739,8697096540784;462,2153856892848
1927;6676,666666666667;505,704;463,35525666203404;1793,4160623049172;462,259253863407
1928;6680,0;471,744;463,3902587880747;69,78499223582007;462,3031220375293
1929;6683,333333333333;417,672;463,42526091411537;2093,360884275115;462,34699021165153
1930;6686,666666666667;361,872;463,46026304015606;10320,175187515935;462,39085838577375
1931;6690,0;319,512;463,4952651661967;20731,18064791931;462,43472655989603
1932;6693,333333333333;316,344;463,53026729223734;21663,79727942194;462,47859473401826
1933;6696,666666666667;347,472;463,56526941827804;13477,647204224895;462,52246290814054
1934;6700,0;393,792;463,60027154431873;4873,194776005344;462,56633108226276
1935;6703,333333333333;428,832;463,63527367035937;1211,26785817393;462,61019925638504
1936;6706,666666666667;446,328;463,67027579640006;300,7545297984043;462,65406743050727
1937;6710,0;437,712;463,7052779224407;675,6504971532437;462,6979356046295
1938;6713,333333333333;430,968;463,7402800484814;1074,0223395760906;462,7418037787518
1939;6716,666666666667;435,936;463,7752821745221;775,0256319926646;462,78567195287405
1940;6720,0;442,104;463,8102843005627;471,1627781368566;462,8295401269963
1941;6723,333333333333;452,784;463,84528642660337;122,35205741136004;462,8734083011185
1942;6726,666666666667;447,864;463,88028855264406;256,52149900155797;462,9172764752408
1943;6730,0;462,552;463,91529067868476;1,8585614745886834;462,961144649363
1944;6733,333333333333;455,088;463,9502928047254;78,54023375668709;463,00501282348523
1945;6736,666666666667;456,816;463,9852949307661;51,3987898043087;463,0488809976075
1946;6740,0;446,184;464,0202970568067;318,13349269865137;463,0927491717298
1947;6743,333333333333;452,088;464,0552991828474;143,21624973178;463,136617345852
1948;6746,666666666667;441,144;464,0903013088881;526,5327437582802;463,18048551997424
1949;6750,0;440,952;464,12530343492875;537,0019920872809;463,2243536940965
1950;6753,333333333333;436,56;464,1603055609694;761,7768670588778;463,26822186821875
1951;6756,666666666667;438,168;464,1953076870101;677,420745434294;463,31209004234097
1952;6760,0;435,648;464,2303098130508;816,9484342492176;463,35595821646325
1953;6763,333333333333;437,73599999999993;464,2653119390914;703,8043919616221;463,3998263905855
1954;6766,666666666667;438,336;464,3003140651321;674,1456048728166;463,44369456470776
1955;6770,0;436,776;464,33531619117275;759,515908925036;463,48756273883
1956;6773,333333333333;440,016;464,37031831721345;593,1328206961574;463,53143091295226
1957;6776,666666666667;438,672;464,4053204432541;662,2037810351973;463,5752990870745
1958;6780,0;437,352;464,4403225692948;733,7772196181662;463,6191672611967
1959;6783,333333333333;438,336;464,4753246953354;683,2642955281713;463,663035435319
1960;6786,666666666667;442,632;464,5103268213761;478,6611845029451;463,70690360944127
1961;6790,0;448,848;464,5453289474168;246,4061360834092;463,7507717835635
1962;6793,333333333333;451,104;464,58033107345744;181,61149920143507;463,7946399576857
1963;6796,666666666667;455,544;464,61533319949814;82,28908601631746;463,838508131808
1964;6800,0;462,048;464,6503353255388;6,772149146547;463,8823763059302
1965;6803,333333333333;464,16;464,68533745157947;0,275979438031987;463,92624448005245
1966;6806,666666666667;460,08;464,7203395776201;21,53275139562772;463,9701126541747
1967;6810,0;461,112;464,7553417036608;13,27393876963384;464,013980828297
1968;6816,666666666667;461,856;464,82534595574214;8,817015404882214;464,10171717654146
1969;6820,0;472,22399999999993;464,86034808178283;54,2233695726624;464,14558535066374
1970;6823,333333333333;474,312;464,89535020782347;88,67329330849853;464,18945352478596
1971;6826,666666666667;475,8;464,93035233386416;118,14924038593247;464,23332169890824
1972;6830,0;475,8;464,9653544599048;117,38954397950502;464,27718987303047
1973;6833,333333333333;473,73599999999993;465,0003565859455;76,31146585751266;464,32105804715275
1974;6836,666666666667;469,176;465,03535871198613;17,14491027600502;464,36492622127497
1975;6840,0;474,816;465,07036083802683;94,97748267538462;464,4087943953972
1976;6843,333333333333;476,04;465,10536296406747;119,56628710758785;464,4526625695195
1977;6846,666666666667;477,6;465,14036509010816;155,24250208779597;464,4965307436417
1978;6850,0;474,216;465,17536721614886;81,73304113244423;464,540398917764
1979;6853,333333333333;466,344;465,2103693421895;1,2851184683278658;464,5842670918862
1980;6856,666666666667;456,576;465,24537146823013;75,1580016541623;464,6281352660085
1981;6860,0;461,544;465,2803735942708;13,960487635964428;464,6720034401307
1982;6863,333333333333;456,624;465,3153757203115;75,54001191162021;464,71587161425293
1983;6866,666666666667;454,008;465,35037784635216;128,6495352094207;464,7597397883752
1984;6870,0;454,056;465,38537997239285;128,3548505588567;464,80360796249744
1985;6873,333333333333;462,264;465,4203820984335;9,962747951311355;464,84747613661966
1986;6876,666666666667;453,984;465,4553842244742;131,5926560255157;464,89134431074194
1987;6880,0;458,64;465,4903863505149;46,92779315132079;464,9352124848642
1988;6883,333333333333;464,64;465,5253884765555;0,7839127544173286;464,97908065898645
1989;6886,666666666667;462,648;465,56039060259616;8,482019022090268;465,02294883310867
1990;6890,0;466,656;465,59539272863685;1,1248877840683937;465,06681700723095
1991;6893,333333333333;465,96;465,63039485467755;0,10863955182302168;465,1106851813532
1992;6896,666666666667;468,912;465,6653969807182;10,540431164809652;465,15455335547546
1993;6900,0;464,592;465,7003991067589;1,2285485798639173;465,1984215295977
1994;6903,333333333333;460,608;465,7354012327995;26,290243402113973;465,24228970371996
1995;6906,666666666667;451,416;465,7704033588402;206,04889578828326;465,2861578778422
1996;6910,0;457,368;465,80540548488085;71,18981131629755;465,3300260519644
1997;6913,333333333333;448,8;465,84040761092155;290,3754915463525;465,3738942260867
1998;6916,666666666667;450,12;465,8754097369622;248,23293597956263;465,4177624002089
1999;6920,0;447,864;465,9104118630029;325,67298112913187;465,4616305743312
2000;6923,333333333333;417,624;465,9454139890436;2334,9590499005335;465,5054987484534
2001;6926,666666666667;360,504;465,9804161150842;11125,274356482392;465,5493669225757
2002;6930,0;312,888;466,0154182411249;23448,0062171924;465,5932350966979
2003;6933,333333333333;296,112;466,05042036716554;28879,066716887457;465,63710327082015
2004;6936,666666666667;301,92;466,08542249320624;26950,2859423729;465,68097144494243
2005;6940,0;324,648;466,1204246192469;20014,44692764848;465,72483961906465
2006;6943,333333333333;378,984;466,15542674528757;7598,85764080904;465,76870779318693
2007;6946,666666666667;427,056;466,1904288713282;1531,503523085048;465,81257596730916
2008;6950,0;439,08;466,2254309973689;736,8744240329173;465,85644414143144
2009;6953,333333333333;433,464;466,2604331234096;1075,6060256182784;465,90031231555366
2010;6956,666666666667;436,512;466,29543524945024;887,0530152581948;465,9441804896759
2011;6960,0;434,352;466,33043737549093;1022,6204569781969;465,98804866379817
2012;6963,333333333333;441,984;466,36543950153157;594,4545921668449;466,0319168379204
2013;6966,666666666667;440,784;466,40044162757226;656,2020816588175;466,0757850120427
2014;6970,0;444,768;466,4354437536129;469,47811881597994;466,1196531861649
2015;6973,333333333333;445,656;466,4704458796536;433,2411572770283;466,1635213602872
2016;6976,666666666667;443,28;466,50544800569423;539,4214350652076;466,2073895344094
2017;6980,0;436,248;466,54045013173493;917,632534983648;466,2512577085316
2018;6983,333333333333;435,456;466,5754522577756;968,4203088239752;466,2951258826539
2019;6986,666666666667;435,672;466,61045438381626;957,1879596594781;466,3389940567762
2020;6990,0;435,408;466,6454565098569;975,7786892052002;466,3828622308984
2021;6993,333333333333;433,224;466,6804586358976;1119,3346244555273;466,42673040502063
2022;6996,666666666667;434,592;466,7154607619383;1031,91673132379;466,4705985791429
2023;7000,0;438,216;466,7504628879789;814,2155723054462;466,51446675326514
2024;7003,333333333333;437,28;466,7854650140196;870,5724656935375;466,55833492738736
2025;7006,666666666667;434,784;466,82046714006026;1026,3352268161614;466,60220310150964
2026;7010,0;440,16;466,85546926610095;712,6480793373393;466,6460712756319
2027;7013,333333333333;439,776;466,89047139214165;735,1945588752673;466,68993944975415
2028;7016,666666666667;444,504;466,9254735181823;502,7224747265487;466,7338076238764
2029;7020,0;445,632;466,9604756442229;454,9038733062103;466,77767579799865
2030;7023,333333333333;451,608;466,9954777702636;236,7744721303569;466,8215439721209
2031;7026,666666666667;447,552;467,0304798963043;379,4111790707305;466,8654121462431
2032;7030,0;449,496;467,06548202234495;308,68669853350315;466,9092803203654
2033;7033,333333333333;454,824;467,10048414838565;150,71206304556375;466,9531484944876
2034;7036,666666666667;454,176;467,1354862744263;167,94828449704357;466,9970166686099
2035;7040,0;454,8;467,170488400467;153,0289832660878;467,0408848427321
2036;7043,333333333333;452,424;467,2054905265076;218,49246218523507;467,0847530168544
2037;7050,0;450,576;467,27549477858895;278,8731258601189;467,17248936509884
2038;7053,333333333333;441,192;467,31049690462964;682,1758805571479;467,2163575392211
2039;7056,666666666667;440,52;467,34549903067034;719,6073982444963;467,2602257133434
2040;7060,0;435,528;467,380501156711;1014,5818299382729;467,3040938874656
2041;7063,333333333333;435,576;467,4155032827517;1013,7539692923531;467,34796206158785
2042;7066,666666666667;433,8;467,4505054087923;1132,3565142671598;467,39183023571013
2043;7070,0;435,96;467,485507534833;993,8576253288138;467,43569840983236
2044;7073,333333333333;434,448;467,52050966087364;1093,7908952685818;467,4795665839546
2045;7076,666666666667;435,072;467,55551178691434;1055,1785380106026;467,52343475807686
2046;7080,0;440,448;467,590513912955;736,7160615149555;467,56730293219914
2047;7083,333333333333;443,4;467,62551603899567;586,8756273556376;467,61117110632136
2048;7086,666666666667;448,584;467,66051816503636;363,91354530096226;467,6550392804436
2049;7090,0;456,168;467,695520291077;132,88372406119188;467,69890745456587
2050;7093,333333333333;458,304;467,73052241711764;88,85932488042191;467,7427756286881
2051;7096,666666666667;454,584;467,76552454315834;173,75258928188546;467,7866438028104
2052;7100,0;455,376;467,80052666919903;154,36886295363854;467,8305119769326
2053;7103,333333333333;452,976;467,83552879523967;220,80559601655688;467,8743801510549
2054;7106,666666666667;453,528;467,87053092128036;205,70819322788276;467,9182483251771
2055;7110,0;451,128;467,905533047321;281,4856151539488;467,9621164992993
2056;7113,333333333333;462,192;467,9405351733617;33,045656639376496;468,0059846734216
2057;7116,666666666667;464,568;467,9755372994024;11,611310446818646;468,04985284754383
2058;7120,0;462,504;468,010539425443;30,321976443958224;468,0937210216661
2059;7123,333333333333;462,096;468,04554155148367;35,397044672830624;468,13758919578834
2060;7126,666666666667;465,912;468,08054367752436;4,702581681330975;468,1814573699106
2061;7130,0;460,992;468,11554580356506;50,74490481548904;468,22532554403284
2062;7133,333333333333;458,592;468,1505479296057;91,36583852256958;468,26919371815507
2063;7136,666666666667;463,608;468,1855500556464;20,953964511948215;468,31306189227735
2064;7140,0;464,4;468,220552181687;14,596618972993667;468,35693006639957
2065;7143,333333333333;471,9359999999999;468,2555543077277;13,545680493765001;468,4007982405218
2066;7146,666666666667;476,424;468,2905564337684;66,1529042450736;468,4446664146441
2067;7150,0;478,704;468,32555855980905;107,7120467274729;468,48853458876636
2068;7153,333333333333;474,744;468,3605606858497;40,748297477440126;468,5324027628886
2069;7156,666666666667;476,784;468,3955628118904;70,3658784588602;468,5762709370108
2070;7160,0;469,824;468,4305649379311;1,941661272203047;468,6201391111331
2071;7163,333333333333;436,776;468,4655670639717;1004,2286607019605;468,6640072852553
2072;7166,666666666667;388,32;468,5005691900124;6428,923675634369;468,7078754593776
2073;7170,0;384,408;468,53557131605305;7077,44825553759;468,7517436334998
2074;7173,333333333333;376,128;468,57057344209375;8545,6293845969;468,7956118076221
2075;7176,666666666667;374,376;468,60557556813444;8879,212911750763;468,8394799817443
2076;7180,0;397,68;468,6405776941751;5035,403586691057;468,88334815586654
2077;7183,333333333333;441,648;468,6755798202157;730,4900709381305;468,9272163299888
2078;7186,666666666667;441,864;468,7105819462564;720,7389621970619;468,97108450411105
2079;7190,0;443,304;468,7455840722971;647,2742001077631;469,0149526782333
2080;7193,333333333333;443,232;468,78058619833774;652,7302567338925;469,05882085235555
2081;7196,666666666667;445,632;468,81558832437844;537,478767594256;469,10268902647783
2082;7200,0;445,416;468,8505904504191;549,1800295788731;469,14655720060006
2083;7203,333333333333;446,352;468,88559257645977;507,76279440188404;469,1904253747223
2084;7206,666666666667;451,92;468,92059470250047;289,02022023868636;469,23429354884456
2085;7210,0;448,632;468,9555968285411;413,0485880490858;469,2781617229668
2086;7213,333333333333;447,336;468,99059895458174;468,92165588377213;469,32202989708907
2087;7216,666666666667;451,752;469,02560108062244;298,37729429248026;469,3658980712113
2088;7220,0;454,104;469,06060320666313;223,69997948156632;469,40976624533357
2089;7223,333333333333;452,904;469,09560533270377;262,16808325004126;469,4536344194558
2090;7226,666666666667;453,744;469,13060745874446;236,7476890894899;469,497502593578
2091;7230,0;456,168;469,1656095847851;168,93785491849738;469,5413707677003
2092;7233,333333333333;460,44;469,2006117108258;76,74831754785814;469,5852389418225
2093;7236,666666666667;464,712;469,2356138368665;20,46308214509008;469,6291071159448
2094;7240,0;476,952;469,27061596290713;59,00366072530514;469,67297529006703
2095;7243,333333333333;483,456;469,30561808894777;200,2333082286347;469,7168434641893
2096;7246,666666666667;487,776;469,34062021498846;339,8632278176124;469,76071163831153
2097;7250,0;490,656;469,37562234102916;452,8544733084256;469,80457981243376
2098;7253,333333333333;498,816;469,4106244670698;864,6761102326489;469,84844798655604
2099;7256,666666666667;492,72;469,4456265931105;541,6964574833269;469,8923161606783
2100;7260,0;495,384;469,4806287191511;670,9846437135069;469,93618433480054
2101;7263,333333333333;493,22399999999993;469,5156308451918;562,0867679806566;469,98005250892277
2102;7266,666666666667;497,784;469,5506329712325;797,1230137810943;470,02392068304505
2103;7270,0;501,744;469,58563509727315;1034,1604332169356;470,0677888571673
2104;7273,333333333333;496,392;469,6206372233138;716,7058649209396;470,1116570312895
2105;7276,666666666667;502,44;469,6556393493545;1074,8143032715936;470,1555252054118
2106;7280,0;502,824;469,6906414753952;1097,8194471200036;470,199393379534
2107;7290,0;496,656;469,79564785351715;721,478517433066;470,3309979019008
2108;7293,333333333333;491,856;469,83064997955785;485,1160435229909;470,374866076023
2109;7296,666666666667;496,872;469,8656521055985;729,3428265934459;470,41873425014523
2110;7300,0;489,288;469,9006542316392;375,8691759419786;470,4626024242675
2111;7303,333333333333;490,752;469,9356563576798;433,32016263516425;470,50647059838974
2112;7306,666666666667;495,024;469,9706584837205;627,6699211313334;470,550338772512
2113;7310,0;491,976;470,0056606097612;482,6958129222782;470,59420694663424
2114;7313,333333333333;488,712;470,04066273580185;348,6188352334342;470,6380751207565
2115;7316,666666666667;486,744;470,07566486184254;277,8333962779356;470,68194329487875
2116;7320,0;484,464;470,1106669878832;206,01816855672251;470,725811469001
2117;7323,333333333333;489,192;470,1456691139239;362,7627202218977;470,76967964312325
2118;7326,666666666667;484,728;470,1806712399645;211,62477405255595;470,81354781724554
2119;7330,0;482,664;470,2156733660052;154,96083598662386;470,85741599136776
2120;7333,333333333333;482,016;470,25067549204584;138,42286077746718;470,90128416549
2121;7336,666666666667;478,416;470,28567761808654;66,10214203384294;470,94515233961226
2122;7340,0;465,168;470,32067974412723;26,55010854553902;470,9890205137345
2123;7343,333333333333;467,16;470,35568187016787;10,212382615319461;471,0328886878567
2124;7346,666666666667;483,552;470,3906839962085;173,2202389516586;471,076756861979
2125;7350,0;477,024;470,4256861222492;43,53774602931877;471,1206250361013
2126;7353,333333333333;482,616;470,4606882482899;147,75160378126134;471,1644932102235
2127;7356,666666666667;493,056;470,49569037433054;508,9675704060735;471,2083613843457
2128;7360,0;488,448;470,53069250037123;321,0299080362526;471,252229558468
2129;7363,333333333333;469,344;470,56569462641187;1,49253776020365;471,2960977325902
2130;7366,666666666667;478,872;470,60069675245256;68,414457412889;471,3399659067125
2131;7370,0;474,24;470,63569887849326;12,990986574494823;471,38383408083473
2132;7373,333333333333;463,608;470,6707010045339;49,88174547944405;471,427702254957
2133;7376,666666666667;467,064;470,70570313057453;13,262001691236206;471,47157042907924
2134;7380,0;468,0;470,74070525661523;7,511465303638347;471,51543860320146
2135;7383,333333333333;472,944;470,7757073826559;4,701492874428898;471,55930677732374
2136;7386,666666666667;474,384;470,81070950869656;12,768404935239673;471,60317495144596
2137;7390,0;469,0079999999999;470,84571163473726;3,377184052448956;471,6470431255682
2138;7393,333333333333;473,16;470,8807137607779;5,195145760307365;471,69091129969047
2139;7396,666666666667;480,384;470,9157158868186;89,64840404792378;471,73477947381275
2140;7400,0;487,92;470,9507180128592;287,95653115910085;471,778647647935
2141;7403,333333333333;459,336;470,9857201388999;135,71597931469012;471,8225158220572
2142;7406,666666666667;431,184;471,02072226494056;1586,9644408140089;471,8663839961795
2143;7410,0;414,648;471,05572439098125;3181,8313709688987;471,9102521703017
2144;7413,333333333333;408,936;471,09072651702195;3863,210028405794;471,9541203444239
2145;7416,666666666667;396,36;471,1257286430626;5589,9141795280675;471,9979885185462
2146;7420,0;422,064;471,1607307691033;2410,488972213811;472,0418566926685
2147;7423,333333333333;453,048;471,1957328951439;329,3402092334886;472,0857248667907
2148;7426,666666666667;457,872;471,2307350211846;178,4558013662239;472,12959304091294
2149;7430,0;453,12;471,26573714722525;329,26777661619025;472,1734612150352
2150;7433,333333333333;449,448;471,30073927326595;477,5422137453408;472,21732938915744
