;L, μμ;vt18u,naco3+tib2,200,2000.csv;Result;fail;Predict
721;2490,0;510,408;405,1943861956281;11069,904529775518;378,1800591048779
722;2493,333333333333;495,048;405,2060060817772;8071,5838712019795;378,20023003249776
723;2496,6666666666665;457,944;405,2176259679263;2780,070518570135;378,2204009601176
724;2500,0;413,76;405,22924585407543;72,7737662982091;378,2405718877375
725;2503,333333333333;384,816;405,2408657402245;417,17514050619667;378,26074281535733
726;2506,6666666666665;354,216;405,2524856263736;2604,7228650910365;378,2809137429772
727;2510,0;359,352;405,2641055125227;2107,921432593019;378,30108467059705
728;2513,333333333333;370,968;405,2757253986718;1177,0200220306685;378,3212555982169
729;2516,6666666666665;410,976;405,2873452848209;32,36079246852938;378,34142652583677
730;2520,0;425,904;405,29896517097;424,56746030553893;378,3615974534566
731;2523,333333333333;434,376;405,3105850571191;844,7983458018422;378,3817683810765
732;2526,6666666666665;438,816;405,3222049432682;1121,8343073023486;378,40193930869634
733;2530,0;444,816;405,3338248294173;1558,842156200573;378,4221102363162
734;2533,333333333333;438,096;405,3454447155664;1072,5988714387436;378,44228116393606
735;2536,6666666666665;438,312;405,3570646017155;1086,027767105107;378,4624520915559
736;2540,0;441,312;405,3686844878646;1291,9219300049153;378,4826230191758
737;2543,333333333333;442,92;405,3803043740137;1409,228747691697;378,50279394679563
738;2546,6666666666665;452,832;405,3919242601628;2250,56078620149;378,5229648744155
739;2550,0;455,136;405,4035441463119;2473,317165239038;378,54313580203535
740;2553,333333333333;451,752;405,415164032461;2147,102367482616;378,56330672965515
741;2556,6666666666665;454,104;405,4267839186101;2369,471365434321;378,583477657275
742;2560,0;459,504;405,4384038047592;2923,0886919468367;378,60364858489487
743;2563,333333333333;460,512;405,4500236909083;3031,821235062973;378,62381951251473
744;2566,6666666666665;469,392;405,4616435770574;4087,0904723644812;378,6439904401346
745;2570,0;467,16;405,4732634632065;3805,25346455978;378,66416136775445
746;2573,333333333333;459,96;405,4848833493556;2967,5383341013144;378,6843322953743
747;2576,6666666666665;461,592;405,4965032355047;3146,704757255502;378,70450322299416
748;2580,0;463,92;405,5081231216538;3411,9473604510777;378,724674150614
749;2583,333333333333;469,776;405,5197430078029;4128,86656264728;378,7448450782339
750;2586,6666666666665;468,144;405,531362893952;3920,3423253736587;378,76501600585374
751;2590,0;467,328;405,5429827801011;3817,3883528631986;378,7851869334736
752;2593,333333333333;456,6;405,5546026662502;2605,632588960392;378,80535786109346
753;2596,6666666666665;466,464;405,56622255239927;3708,5392980575084;378,8255287887133
754;2600,0;461,976;405,5778424385484;3180,752176326323;378,8456997163332
755;2610,0;465,888;405,6127020969957;3633,111537295913;378,90621249919275
756;2613,333333333333;465,528;405,6243219831448;3588,450639947064;378,9263834268126
757;2616,6666666666665;473,16;405,6359418692939;4559,49842643898;378,94655435443246
758;2620,0;459,768;405,647561755443;2929,021835782904;378,9667252820523
759;2623,333333333333;447,96;405,6591816415921;1789,359233791016;378,9868962096722
760;2626,6666666666665;441,0;405,6708015277412;1248,1522646922522;379,00706713729204
761;2630,0;435,792;405,68242141389027;906,5867226331161;379,0272380649119
762;2633,333333333333;444,6;405,6940413000394;1513,6736223630437;379,04740899253176
763;2636,6666666666665;447,84;405,7056611861885;1775,302507277062;379,0675799201516
764;2640,0;454,608;405,7172810723376;2390,3023972636884;379,0877508477715
765;2643,333333333333;455,376;405,7289009584867;2464,8344432378294;379,10792177539133
766;2646,6666666666665;454,8;405,7405208446358;2406,832494995616;379,1280927030112
767;2650,0;435,168;405,7521407307849;865,2927765462682;379,14826363063105
768;2653,333333333333;436,44;405,763760616934;941,0316626871689;379,1684345582509
769;2656,6666666666665;433,584;405,7753805030831;773,3193183243062;379,18860548587077
770;2660,0;432,504;405,78700038923216;713,7980682017699;379,2087764134906
771;2663,333333333333;429,456;405,79862027538127;559,6716154348023;379,2289473411105
772;2666,6666666666665;425,4;405,8102401615304;383,75869052891665;379,24911826873034
773;2670,0;419,136;405,8218600476795;177,26632266997814;379,2692891963502
774;2673,333333333333;423,672;405,8334799338286;318,2127981512011;379,28946012397006
775;2676,6666666666665;429,648;405,8450998199777;566,5780569801072;379,3096310515899
776;2680,0;431,064;405,8567197061268;635,4069798138894;379,3298019792098
777;2683,333333333333;434,52;405,8683395922759;820,9176441195436;379,34997290682963
778;2686,6666666666665;433,824;405,879959478425;780,8694006714259;379,3701438344495
779;2690,0;435,168;405,8915793645741;857,1088052223911;379,39031476206935
780;2693,333333333333;444,144;405,90319925072316;1462,3588419458924;379,4104856896892
781;2696,6666666666665;449,928;405,91481913687227;1937,160089690393;379,43065661730907
782;2700,0;449,64;405,9264390230214;1910,8754132880274;379,4508275449289
783;2703,333333333333;448,968;405,9380589091705;1851,5758302802603;379,4709984725488
784;2706,6666666666665;450,096;405,9496787953196;1948,897675906816;379,4911694001686
785;2710,0;448,872;405,9612986814687;1841,3282876482058;379,5113403277885
786;2713,333333333333;458,76;405,9729185676178;2786,475966148949;379,5315112554083
787;2716,6666666666665;461,112;405,9845384537669;3039,0370165314116;379,55168218302816
788;2720,0;439,752;405,996158339916;1139,4568461806628;379,571853110648
789;2723,333333333333;397,848;406,00777822606506;66,58198069856519;379,5920240382679
790;2726,6666666666665;362,304;406,01939811221416;1911,03603210938;379,61219496588774
791;2730,0;323,44800000000004;406,03101799836327;6819,954861717985;379,6323658935076
792;2733,333333333333;302,232;406,0426378845124;10776,64853798935;379,65253682112746
793;2736,6666666666665;313,67999999999995;406,0542577706615;8533,003498680622;379,6727077487473
794;2740,0;335,76;406,0658776568106;4942,9164330944195;379,6928786763672
795;2743,333333333333;348,936;406,0774975429597;3265,1507414520706;379,71304960398703
796;2746,6666666666665;363,48;406,0891174291088;1815,5368880875815;379,7332205316069
797;2750,0;373,08;406,1007373152579;1090,3690928432668;379,75339145922675
798;2753,333333333333;370,704;406,112357201407;1253,751759702431;379,7735623868466
799;2756,6666666666665;371,376;406,12397708755606;1207,4219116773224;379,79373331446646
800;2760,0;371,856;406,13559697370516;1175,0907686796565;379,8139042420863
801;2763,333333333333;375,024;406,14721685985427;968,6546277055169;379,8340751697062
802;2766,6666666666665;375,432;406,1588367460034;944,1384964155421;379,85424609732604
803;2770,0;377,04;406,1704566321525;848,5835035977152;379,8744170249459
804;2773,333333333333;378,096;406,1820765183016;788,8276941918915;379,89458795256576
805;2776,6666666666665;379,272;406,1936964044507;724,7777372934137;379,9147588801856
806;2780,0;379,776;406,2053162905998;698,5087595885632;379,9349298078055
807;2783,333333333333;379,728;406,2169361767489;701,6637397758763;379,95510073542533
808;2786,6666666666665;381,24;406,22855606289795;624,4279341085935;379,9752716630452
809;2790,0;378,168;406,24017594904706;788,0470625142557;379,99544259066505
810;2793,333333333333;379,152;406,25179583519616;734,398934309316;380,0156135182849
811;2796,6666666666665;378,312;406,26341572134527;781,2816408274667;380,03578444590477
812;2800,0;379,776;406,2750356074944;702,1988881272541;380,0559553735246
813;2803,333333333333;378,816;406,2866554936435;754,6369132504461;380,0761263011445
814;2806,6666666666665;381,168;406,2982753797926;631,530740664209;380,09629722876434
815;2810,0;381,0;406,3098952659417;640,5907983729376;380,1164681563842
816;2813,333333333333;381,24;406,3215151520908;629,0824023245598;380,13663908400406
817;2816,6666666666665;381,816;406,3331350382399;601,089910483292;380,1568100116239
818;2820,0;383,664;406,34475492438895;514,4166439401943;380,1769809392438
819;2823,333333333333;383,856;406,35637481053806;506,26686661469574;380,19715186686363
820;2826,6666666666665;383,208;406,36799469668716;536,3853543505762;380,2173227944835
821;2830,0;384,816;406,37961458283627;464,9894738771101;380,23749372210335
822;2833,333333333333;383,424;406,3912344689854;527,4938591533509;380,2576646497232
823;2850,0;382,248;406,44933389973085;585,7045625262618;380,3585192878225
824;2853,333333333333;380,856;406,46095378587995;655,6136583770483;380,37869021544236
825;2856,6666666666665;380,208;406,47257367202906;689,8278301734405;380,39886114306216
826;2860,0;378,936;406,48419355817816;758,90296831885;380,4190320706821
827;2863,333333333333;378,672;406,49581344432727;774,1645945847255;380,4392029983019
828;2866,6666666666665;378,696;406,5074333304764;773,4758238955308;380,45937392592174
829;2870,0;379,632;406,5190532166255;722,9136306736503;380,4795448535416
830;2873,333333333333;381,408;406,5306731027746;631,1487038288728;380,49971578116146
831;2876,6666666666665;380,808;406,5422929889237;662,2538356397674;380,5198867087813
832;2880,0;381,48;406,5539128750728;628,7011068667405;380,5400576364012
833;2883,333333333333;381,648;406,56553276122185;620,8834389065628;380,56022856402103
834;2886,6666666666665;383,184;406,57715264737095;547,2395907831973;380,5803994916409
835;2890,0;381,888;406,58877253352006;610,1281637527001;380,60057041926075
836;2893,333333333333;383,04;406,60039241966916;555,0920909688032;380,6207413468806
837;2896,6666666666665;382,44;406,61201230581827;584,2861789126299;380,64091227450047
838;2900,0;381,624;406,6236321919674;624,9816097336503;380,6610832021203
839;2903,333333333333;379,824;406,6352520781165;718,8432379963047;380,6812541297402
840;2906,6666666666665;379,872;406,6468719642656;716,8937687028146;380,70142505736004
841;2910,0;378,24;406,6584918504147;807,6106790520857;380,7215959849799
842;2913,333333333333;377,424;406,67011173656374;855,3350517075726;380,74176691259976
843;2916,6666666666665;377,4;406,68173162271285;857,4198068245828;380,7619378402196
844;2920,0;377,424;406,69335150886195;856,6949377493207;380,7821087678395
845;2923,333333333333;378,072;406,70497139501106;819,8470509075213;380,80227969545933
846;2926,6666666666665;377,952;406,71659128116016;827,4017115721954;380,8224506230792
847;2930,0;378,48;406,72821116730927;797,9614341528951;380,84262155069905
848;2933,333333333333;378,24;406,7398310534584;812,2403700756697;380,8627924783189
849;2936,6666666666665;378,672;406,7514509396075;788,455565069822;380,88296340593877
850;2940,0;378,024;406,7630708257566;825,9341919278532;380,9031343335586
851;2943,333333333333;378,696;406,77469071190563;788,4128720948543;380,9233052611785
852;2946,6666666666665;379,8;406,78631059805474;728,260959694681;380,94347618879834
853;2950,0;360,048;406,79793048420385;2185,556000277892;380,9636471164182
854;2953,333333333333;321,09599999999995;406,80955037035295;7346,812717091042;380,98381804403806
855;2956,6666666666665;311,44800000000004;406,82117025650206;9096,041604775723;381,0039889716579
856;2960,0;313,248;406,83279014265116;8758,11294604406;381,0241598992778
857;2963,333333333333;311,424;406,84441002880027;9105,05465006437;381,04433082689764
858;2966,6666666666665;327,048;406,8560299149494;6369,321638905454;381,0645017545175
859;2970,0;360,09599999999995;406,8676498010985;2187,5872251166006;381,08467268213735
860;2973,333333333333;364,224;406,8792696872476;1819,4720320918236;381,1048436097572
861;2976,6666666666665;359,04;406,89088957339663;2289,707632965397;381,12501453737707
862;2980,0;356,112;406,90250945954574;2579,675851160203;381,1451854649969
863;2983,333333333333;357,12;406,91412934569485;2479,455317295788;381,1653563926168
864;2986,6666666666665;357,936;406,92574923184395;2399,9955297989573;381,18552732023664
865;2990,0;359,976;406,93736911799306;2205,370189436392;381,2056982478565
866;2993,333333333333;359,784;406,94898900414216;2224,536187760852;381,22586917547636
867;2996,6666666666665;361,464;406,96060889029127;2069,9414205161306;381,2460401030962
868;3000,0;360,912;406,9722287764404;2121,544674938028;381,2662110307161
869;3003,333333333333;362,88;406,9838486625895;1945,1494668525963;381,28638195833594
870;3006,6666666666665;362,976;406,99546854873853;1937,7136113133806;381,3065528859558
871;3010,0;364,752;407,00708843488763;1785,4924986401738;381,32672381357565
872;3013,333333333333;364,056;407,01870832103674;1845,794306278481;381,34689474119546
873;3016,6666666666665;365,232;407,03032820718585;1747,1002409156256;381,36706566881537
874;3020,0;366,648;407,04194809333495;1631,6710425670365;381,3872365964352
875;3023,333333333333;367,128;407,05356797948406;1594,050978484404;381,40740752405503
876;3026,6666666666665;368,304;407,06518786563316;1502,4296847549097;381,4275784516749
877;3030,0;368,088;407,07680775178227;1520,1271299054354;381,44774937929475
878;3033,333333333333;369,168;407,0884276379314;1437,958832243589;381,4679203069146
879;3036,6666666666665;367,776;407,1000475240805;1546,3807136761393;381,48809123453447
880;3040,0;368,208;407,11166741022953;1513,4953379657532;381,5082621621543
881;3043,333333333333;367,488;407,12328729637863;1570,9559990664736;381,5284330897742
882;3046,6666666666665;369,384;407,13490718252774;1425,1309931038234;381,54860401739404
883;3050,0;369,0;407,14652706867685;1455,1575274012953;381,5687749450139
884;3053,333333333333;369,24;407,15814695482595;1437,7858684877758;381,58894587263376
885;3056,6666666666665;371,016;407,16976684097506;1307,0948567915862;381,6091168002536
886;3060,0;369,768;407,18138672712416;1399,7615063933526;381,6292877278735
887;3063,333333333333;370,152;407,19300661327327;1372,036170924555;381,64945865549333
888;3066,6666666666665;369,456;407,2046264994224;1424,9588025928917;381,6696295831132
889;3070,0;370,728;407,2162463855714;1331,3921242941653;381,68980051073305
890;3073,333333333333;369,24;407,22786627172053;1443,0779838781216;381,7099714383529
891;3080,0;370,128;407,25110604401874;1378,125002355462;381,7503132935926
892;3086,6666666666665;369,408;407,27434581631695;1433,8601454809032;381,79065514883234
893;3090,0;369,816;407,28596570246606;1403,9983297439846;381,8108260764522
894;3093,333333333333;371,064;407,29758558861516;1312,8727246074989;381,83099700407206
895;3096,6666666666665;370,776;407,30920547476427;1334,6751022613453;381,8511679316919
896;3100,0;370,032;407,3208253609134;1390,4564967966978;381,8713388593118
897;3103,333333333333;369,6;407,3324452470624;1423,737424322562;381,89150978693164
898;3106,6666666666665;369,6;407,34406513321153;1424,6144527801125;381,9116807145515
899;3110,0;367,704;407,35568501936064;1572,256124874588;381,93185164217135
900;3113,333333333333;368,328;407,36730490550974;1524,067327505359;381,9520225697912
901;3116,6666666666665;368,976;407,37892479165885;1474,7846325538057;381,97219349741107
902;3120,0;368,73599999999993;407,39054467780795;1494,1738242486563;381,9923644250309
903;3123,333333333333;371,304;407,40216456395706;1303,077484886527;382,0125353526508
904;3126,6666666666665;370,704;407,41378445010616;1347,6082743732557;382,03270628027065
905;3130,0;370,608;407,42540433625527;1355,521262059308;382,0528772078905
906;3133,333333333333;370,032;407,4370242224043;1399,1358370786552;382,07304813551036
907;3136,6666666666665;370,152;407,4486441085534;1391,0396617600938;382,0932190631302
908;3140,0;368,136;407,46026399470253;1546,397738725056;382,1133899907501
909;3143,333333333333;369,168;407,47188388085164;1467,1875203577652;382,13356091836994
910;3146,6666666666665;369,864;407,48350376700074;1415,2270636753847;382,1537318459898
911;3150,0;370,056;407,49512365314985;1401,6879799158455;382,17390277360965
912;3153,333333333333;371,256;407,50674353929895;1314,1164071520268;382,1940737012295
913;3156,6666666666665;371,592;407,51836342544806;1290,703588977373;382,21424462884937
914;3160,0;371,88;407,52998331159716;1270,9213101171565;382,23441555646923
915;3163,333333333333;370,08;407,5416031977462;1403,3717141453903;382,25458648408903
916;3166,6666666666665;372,648;407,5532230838953;1218,374598536497;382,27475741170895
917;3170,0;364,776;407,5648429700444;1830,8850827151193;382,29492833932875
918;3173,333333333333;333,86400000000003;407,57646285619353;5433,527180325706;382,3150992669486
919;3176,6666666666665;294,072;407,58808274234264;12885,901041166378;382,33527019456847
920;3180,0;272,184;407,59970262849174;18337,4125183681;382,3554411221883
921;3183,333333333333;270,672;407,61132251464085;18752,378050768813;382,3756120498082
922;3186,6666666666665;279,624;407,62294240078995;16383,729255720738;382,39578297742804
923;3190,0;308,4;407,63456228693906;9847,498352280392;382,4159539050479
924;3193,333333333333;346,296;407,64618217308816;3763,844852671106;382,43612483266776
925;3196,6666666666665;369,312;407,6578020592372;1470,4005355662;382,4562957602876
926;3200,0;370,896;407,6694219453863;1352,284561573419;382,4764666879075
927;3203,333333333333;369,96;407,6810418315354;1422,8769968564468;382,49663761552733
928;3206,6666666666665;371,496;407,69266171768453;1310,1983195044902;382,5168085431472
929;3210,0;374,76;407,70428160383364;1085,325690392692;382,53697947076705
930;3213,333333333333;375,336;407,71590148998274;1048,4580205009856;382,5571503983869
931;3216,6666666666665;374,64;407,72752137613185;1094,784070815983;382,57732132600677
932;3220,0;375,192;407,73914126228095;1059,316404346871;382,5974922536266
933;3223,333333333333;377,112;407,75076114843006;938,7336847105457;382,6176631812465
934;3226,6666666666665;377,352;407,7623810345791;924,7912746682902;382,63783410886634
935;3230,0;380,472;407,7740009207282;745,3992542754453;382,6580050364862
936;3233,333333333333;381,672;407,7856208068773;681,9211916453747;382,67817596410606
937;3236,6666666666665;383,592;407,7972406930264;585,8936770073431;382,6983468917259
938;3240,0;383,784;407,80886057917553;577,1939258488228;382,7185178193458
939;3243,333333333333;385,152;407,82048046532464;513,8600066068052;382,73868874696564
940;3246,6666666666665;385,8;407,83210035147374;485,41344589740885;382,7588596745855
941;3250,0;385,56;407,84372023762285;496,56418762864195;382,77903060220535
942;3253,333333333333;385,92;407,85534012377195;481,15914634555907;382,7992015298252
943;3256,6666666666665;385,56;407,86696000992106;497,6004648842172;382,81937245744507
944;3260,0;389,064;407,8785798960701;353,98841666560463;382,8395433850649
945;3263,333333333333;386,976;407,8901997822192;437,40375253057823;382,8597143126848
946;3266,6666666666665;385,968;407,9018196683683;481,09244524450014;382,87988524030465
947;3270,0;385,032;407,9134395545174;523,5602760870354;382,9000561679245
948;3273,333333333333;387,6;407,92505944066653;413,1080412666267;382,92022709554436
949;3276,6666666666665;383,616;407,93667932681564;591,4954429177982;382,9403980231642
950;3280,0;385,68;407,94829921296474;495,87714983812583;382,9605689507841
951;3283,333333333333;386,496;407,95991909911385;460,699823093305;382,98073987840394
952;3286,6666666666665;384,744;407,97153898526295;539,518567311909;383,0009108060238
953;3290,0;384,48;407,983158871412;552,3984769348318;383,02108173364365
954;3293,333333333333;384,24;407,9947787575611;564,289513820676;383,0412526612635
955;3296,6666666666665;382,728;408,0063986437102;638,9974379903299;383,0614235888834
956;3300,0;381,552;408,0180185298593;700,4501368228557;383,08159451650323
957;3303,333333333333;384,408;408,0296384160084;557,9818014566442;383,1017654441231
958;3306,6666666666665;383,112;408,04125830215753;621,467919495689;383,12193637174295
959;3310,0;384,576;408,05287818830664;551,1638094685868;383,1421072993628
960;3313,333333333333;381,816;408,06449807445574;688,9836511647081;383,16227822698266
961;3316,6666666666665;384,768;408,07611796060485;543,2683628654715;383,1824491546025
962;3320,0;383,016;408,08773784675395;628,5920386563536;383,2026200822224
963;3323,333333333333;383,784;408,099357732903;591,2366216790462;383,22279100984224
964;3326,6666666666665;381,864;408,1109776190521;688,9038341350235;383,24296193746204
965;3330,0;384,696;408,1225975052012;548,8054706706985;383,26313286508196
966;3333,333333333333;383,784;408,1342173913503;592,93308700602;383,28330379270176
967;3336,6666666666665;382,968;408,1458372774994;633,9234899722387;383,3034747203216
968;3340,0;381,384;408,15745716364853;716,818008493722;383,3236456479415
969;3343,333333333333;380,232;408,16907704979764;780,4802740863282;383,34381657556133
970;3346,6666666666665;380,904;408,18069693594674;744,0181957354865;383,3639875031812
971;3350,0;379,728;408,19231682209585;810,2173321486481;383,38415843080105
972;3353,333333333333;381,36;408,2039367082449;720,5969379962571;383,4043293584209
973;3356,6666666666665;380,352;408,215556594394;776,3777860889988;383,42450028604077
974;3360,0;381,168;408,2271764805431;732,1990318051769;383,4446712136606
975;3363,333333333333;380,184;408,2387963666922;787,0715991765652;383,4648421412805
976;3366,6666666666665;382,416;408,2504162528413;667,4170631250719;383,48501306890034
977;3370,0;381,36;408,2620361389904;723,7195484235461;383,5051839965202
978;3373,333333333333;384,168;408,27365602513953;581,0826524023454;383,52535492414006
979;3376,6666666666665;384,384;408,28527591128864;571,2709901875457;383,5455258517599
980;3380,0;385,8;408,29689579743774;506,11032052077144;383,5656967793798
981;3383,333333333333;386,4;408,30851568358685;479,9830594579719;383,58586770699964
982;3386,6666666666665;385,272;408,3201355697359;531,2165532409255;383,6060386346195
983;3390,0;386,73599999999993;408,331755455885;466,3766537103897;383,62620956223935
984;3393,333333333333;385,656;408,3433753420341;514,716999910337;383,6463804898592
985;3396,6666666666665;366,072;408,3549952281832;1787,851685466564;383,66655141747907
986;3400,0;339,96;408,3666151143323;4679,464991400401;383,68672234509893
987;3403,333333333333;338,784;408,3782350004814;4843,357545302235;383,7068932727188
988;3406,6666666666665;330,84;408,38985488663053;6013,979992937457;383,72706420033865
989;3410,0;324,192;408,40147477277964;7091,235641507409;383,7472351279585
990;3413,333333333333;337,92;408,41309465892874;4969,276394592685;383,76740605557836
991;3416,6666666666665;356,59200000000004;408,4247145450778;2686,6302971115147;383,7875769831982
992;3420,0;353,904;408,4363344312269;2973,775498519175;383,8077479108181
993;3423,333333333333;362,856;408,447954317376;2078,626298477701;383,82791883843794
994;3426,6666666666665;366,96;408,4595742035251;1722,2146590738882;383,8480897660578
995;3430,0;368,232;408,4711940896742;1619,19274098647;383,86826069367766
996;3433,333333333333;369,528;408,4828139758233;1517,4775318909983;383,8884316212975
997;3436,6666666666665;373,32;408,4944338619724;1237,2407975102728;383,9086025489174
998;3440,0;367,056;408,50605374812153;1718,1069557221651;383,92877347653723
999;3443,333333333333;367,632;408,51767363427064;1671,6383085280927;383,9489444041571
1000;3446,6666666666665;369,552;408,52929352041974;1519,2294101769533;383,96911533177695
1001;3450,0;369,36;408,5409134065688;1535,143975373041;383,9892862593968
1002;3453,333333333333;369,264;408,5525332927179;1543,5888482930018;384,00945718701666
1003;3456,6666666666665;370,032;408,564153178867;1484,7268285996718;384,0296281146365
1004;3460,0;368,616;408,5757730650161;1596,783463407588;384,0497990422564
1005;3463,333333333333;369,6;408,5873929511652;1520,0168091285652;384,06996996987624
1006;3466,6666666666665;372,888;408,5990128373143;1275,2764378668298;384,0901408974961
1007;3470,0;372,72;408,6106327234634;1288,1375172905416;384,11031182511596
1008;3473,333333333333;373,872;408,62225260961253;1207,5800564318815;384,1304827527358
1009;3476,6666666666665;375,576;408,63387249576164;1092,8229339460322;384,1506536803556
1010;3480,0;375,672;408,6454923819107;1087,2511998599202;384,17082460797553
1011;3483,333333333333;375,6;408,6571122680598;1092,7726715031076;384,19099553559533
1012;3486,6666666666665;377,256;408,6687321542089;986,7597413920713;384,2111664632152
1013;3490,0;374,928;408,680352040358;1139,2212682562592;384,23133739083505
1014;3493,333333333333;377,448;408,6919719265071;976,1857817443656;384,2515083184549
1015;3496,6666666666665;375,096;408,7035918126562;1129,4702274461167;384,27167924607477
1016;3500,0;373,848;408,7152116988053;1215,7224516493056;384,2918501736946
1017;3503,333333333333;372,528;408,7268315849544;1310,3554081158927;384,3120211013145
1018;3506,6666666666665;372,312;408,73845147110353;1326,8863667766598;384,33219202893434
1019;3510,0;371,568;408,75007135725264;1382,5064304158282;384,3523629565542
1020;3513,333333333333;371,784;408,7616912434017;1367,3496496923462;384,37253388417406
1021;3516,6666666666665;371,352;408,7733111295508;1400,3545266546437;384,3927048117939
1022;3520,0;367,944;408,7849310156999;1667,9816462291565;384,4128757394138
1023;3523,333333333333;369,216;408,796550901849;1566,6200096938592;384,43304666703364
1024;3526,6666666666665;368,664;408,8081707879981;1611,5544482559617;384,4532175946535
1025;3530,0;368,112;408,8197906741472;1657,124221570185;384,47338852227335
1026;3533,333333333333;368,088;408,8314105602963;1660,0255040848638;384,4935594498932
1027;3536,6666666666665;371,688;408,8430304464454;1380,4962874762873;384,51373037751307
1028;3546,6666666666665;369,984;408,8778901048927;1512,7346874914706;384,57424316037265
1029;3550,0;367,704;408,8895099910418;1696,2462332222026;384,5944140879925
1030;3553,333333333333;369,6;408,9011298771909;1544,5788096238252;384,61458501561236
1031;3556,6666666666665;370,344;408,91274976334;1487,54845830714;384,6347559432322
1032;3560,0;370,896;408,9243696494891;1446,1568981981832;384,6549268708521
1033;3563,333333333333;371,424;408,9359895356382;1407,1493589218326;384,67509779847194
1034;3566,6666666666665;374,52;408,9476094217873;1185,2602904991402;384,6952687260918
1035;3570,0;373,704;408,9592293079364;1242,9311935551789;384,71543965371166
1036;3573,333333333333;373,656;408,9708491940855;1247,138573600999;384,7356105813315
1037;3576,6666666666665;371,688;408,9824690802346;1390,877423976574;384,7557815089514
1038;3580,0;372,336;408,9940889663837;1343,8154866673003;384,77595243657123
1039;3583,333333333333;371,256;409,0057088525328;1425,0405184509948;384,7961233641911
1040;3586,6666666666665;371,496;409,0173287386819;1407,8501103162375;384,81629429181095
1041;3590,0;371,544;409,028948624831;1405,121373406221;384,8364652194308
1042;3593,333333333333;372,048;409,0405685109801;1368,450125039557;384,85663614705066
1043;3596,6666666666665;372,912;409,0521883971292;1306,1132173799947;384,8768070746705
1044;3600,0;372,408;409,0638082832783;1343,6482809004544;384,8969780022904
1045;3603,3333333333335;372,768;409,0754281694274;1318,2293402781343;384,91714892991024
1046;3606,6666666666665;373,296;409,0870480555765;1280,999120916585;384,9373198575301
1047;3610,0;375,432;409,0986679417256;1133,4445302984118;384,95749078514996
1048;3613,3333333333335;367,968;409,1102878278747;1692,687847711684;384,9776617127698
1049;3616,6666666666665;332,616;409,1219077140238;5853,153915146728;384,9978326403897
1050;3620,0;322,296;409,1335276001729;7540,756199710791;385,01800356800953
1051;3623,3333333333335;334,704;409,145147486322;5541,484439080344;385,0381744956294
1052;3626,6666666666665;337,848;409,1567673724711;5084,940304181198;385,05834542324925
1053;3630,0;347,928;409,1683872586202;3750,3850315857735;385,0785163508691
1054;3633,3333333333335;388,728;409,1800071447693;418,28459624969497;385,09868727848897
1055;3636,6666666666665;401,76;409,19162703091837;55,2290803266767;385,1188582061088
1056;3640,0;394,248;409,2032469170675;223,65941035045648;385,1390291337286
1057;3643,3333333333335;397,944;409,2148668032166;127,03243849584915;385,1592000613485
1058;3646,6666666666665;403,056;409,2264866893657;38,07490598363931;385,17937098896834
1059;3650,0;402,528;409,2381065755148;45,02553025476657;385,1995419165882
1060;3653,3333333333335;405,336;409,2497264616639;15,31725481672811;385,21971284420806
1061;3656,6666666666665;405,744;409,261346347813;12,371725330473271;385,2398837718279
1062;3660,0;403,488;409,2729662339621;33,46583432808175;385,2600546994478
1063;3663,3333333333335;402,984;409,2845861201112;39,697385456938335;385,28022562706764
1064;3666,6666666666665;404,808;409,29620600626026;20,143993154630767;385,3003965546875
1065;3670,0;403,008;409,30782589240937;39,687806274671736;385,32056748230735
1066;3673,3333333333335;406,272;409,3194457785585;9,28692577325392;385,3407384099272
1067;3676,6666666666665;411,192;409,3310656647076;3,4630766002702673;385,36090933754707
1068;3680,0;409,08;409,3426855508567;0,0690036986288889;385,38108026516693
1069;3683,3333333333335;410,832;409,3543054370058;2,183581221502626;385,4012511927868
1070;3686,6666666666665;410,256;409,3659253231549;0,7922329303608637;385,42142212040665
1071;3690,0;410,88;409,377545209304;2,2573703980853383;385,4415930480265
1072;3693,3333333333335;406,488;409,3891650954531;8,416758911075448;385,46176397564636
1073;3696,6666666666665;408,768;409,4007849816022;0,40041683294134994;385,4819349032662
1074;3700,0;403,824;409,41240486775126;31,23026896590588;385,5021058308861
1075;3703,3333333333335;407,064;409,42402475390037;5,569716839022396;385,52227675850594
1076;3706,6666666666665;404,352;409,4356446400495;25,843442826304003;385,5424476861258
1077;3710,0;405,192;409,4472645261986;18,10727618792397;385,56261861374566
1078;3713,3333333333335;401,856;409,4588844123477;57,8038513875195;385,5827895413655
1079;3716,6666666666665;408,84;409,4705042984968;0,397535670422963;385,6029604689854
1080;3720,0;409,896;409,4821241846459;0,1712931905350356;385,62313139660523
1081;3723,3333333333335;411,6;409,493744070795;4,4363140393113;385,6433023242251
1082;3726,6666666666665;409,68;409,5053639569441;0,03049774753422145;385,66347325184495
1083;3730,0;413,784;409,51698384309316;18,207426883303967;385,6836441794648
1084;3733,3333333333335;411,552;409,52860372924226;4,0941324685164;385,70381510708467
1085;3736,6666666666665;410,52;409,54022361539137;0,9599617638367242;385,7239860347045
1086;3740,0;409,92;409,5518435015405;0,1355392073579901;385,7441569623244
1087;3743,3333333333335;412,944;409,5634633876896;11,428027787171322;385,76432788994424
1088;3746,6666666666665;412,92;409,5750832738387;11,188467904953828;385,7844988175641
